sample,paciente 137,paciente 139,paciente 140,paciente 190,paciente 252,paciente 407,paciente 411,paciente 422,paciente 142 ,paciente 162,paciente 173,paciente 187,paciente 210,paciente 258,paciente 260,paciente 297,paciente 414,paciente 457
hsa-miR-61381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-61482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-615-3p83,47,24,30,28,15,376,59,26,30,435,4,23,5,1,0,36,34,95
hsa-miR-615-5p04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-616-3p05,1,0,1,0,1,6,1,1,1,4,0,0,0,0,0,2,1,0
hsa-miR-616-5p84,4,6,9,2,0,72,8,1,9,83,0,1,4,0,0,7,7,2
hsa-miR-616582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-61786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-61887,1,0,8,0,0,23,4,2,0,37,0,3,0,0,0,0,5,1
hsa-miR-619-3p88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-619-5p22,45,26,33,2,1,6,3,4,18,7,1,3,1,0,1,72,5,109
hsa-miR-62089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-62190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-62291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-62392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-624-3p07,0,0,1,0,0,4,0,0,0,11,0,1,0,0,0,0,0,1
hsa-miR-624-5p93,0,3,7,2,0,19,4,8,1,106,0,1,1,0,0,1,1,0
hsa-miR-625-3p08,1,5,3,0,2,49,13,10,3,95,0,2,2,0,0,4,7,0
hsa-miR-625-5p94,8,8,8,1,0,26,6,4,7,54,0,9,3,0,0,2,1,2
hsa-miR-62695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-627-3p23,0,0,0,1,0,5,2,3,1,22,0,2,0,4,0,1,0,3
hsa-miR-627-5p96,4,1,0,1,0,16,4,4,0,51,0,10,4,0,0,2,0,2
hsa-miR-628-3p97,8,8,7,6,2,47,27,10,3,105,0,1,1,0,0,7,10,4
hsa-miR-628-5p09,4,6,7,23,0,93,18,13,6,427,0,14,7,1,0,3,4,4
hsa-miR-629-3p98,2,0,1,0,0,5,1,2,2,20,3,26,0,0,0,2,1,6
hsa-miR-629-5p10,173,180,304,17,15,62,490,343,180,147,47,36,142,12,1,213,105,4
hsa-miR-63099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-63100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-63202,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
hsa-miR-63303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-63404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-63505,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hsa-miR-63606,3,0,0,0,2,10,2,6,0,28,0,2,0,0,0,1,2,2
hsa-miR-63707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-63808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-63909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-64010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-64111,3,1,3,3,0,37,8,3,0,58,0,4,2,0,0,2,1,0
hsa-miR-642a-3p24,0,0,1,2,0,9,3,1,0,0,0,0,0,0,0,1,1,0
hsa-miR-642a-5p12,9,1,1,4,5,45,5,2,4,11,0,0,4,0,0,2,1,0
hsa-miR-642b-3p44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
hsa-miR-642b-5p36,3,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0
hsa-miR-64313,2,0,0,0,0,6,0,0,0,18,0,0,0,0,0,1,1,0
hsa-miR-644a14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-64515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-64616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hsa-miR-64717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-64818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-64919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hsa-miR-6499-3p51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6499-5p50,25,0,0,0,1,2,12,0,1,5,0,1,0,0,0,5,4,2
hsa-miR-6500-3p55,123,20,89,4,7,100,77,50,44,100,6,78,27,0,2,59,7,33
hsa-miR-6500-5p54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6501-3p59,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-6501-5p58,0,4,7,1,0,12,6,3,7,11,11,33,1,0,0,7,2,19
hsa-miR-6502-3p61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6502-5p60,1,3,3,0,0,7,13,10,6,10,0,0,9,0,0,6,12,1
hsa-miR-65020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6503-3p63,8,15,6,3,4,13,9,12,14,44,1,7,11,0,0,12,2,12
hsa-miR-6503-5p62,0,2,1,1,1,27,4,3,1,27,0,0,2,0,0,1,1,1
hsa-miR-6504-3p65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6504-5p64,0,3,0,1,0,4,2,1,3,4,1,4,2,2,0,2,0,1
hsa-miR-6505-3p67,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0
hsa-miR-6505-5p66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6506-3p69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6506-5p68,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0
hsa-miR-6507-3p71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6507-5p70,8,6,1,1,2,15,8,7,0,9,0,0,1,1,0,1,2,0
hsa-miR-6508-3p73,2,0,0,0,0,1,3,1,0,0,0,0,0,0,0,2,1,0
hsa-miR-6508-5p72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-6509-3p75,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6509-5p74,2,3,0,0,2,2,0,1,1,3,0,0,0,0,0,2,3,0
hsa-miR-651-3p24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-651-5p21,38,38,30,5,2,10,85,47,23,113,0,121,13,0,0,36,5,2
hsa-miR-6510-3p77,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
hsa-miR-6510-5p76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6511a-3p79,6,4,7,3,5,126,10,10,1,144,7,21,3,1,0,4,9,18
hsa-miR-6511a-5p78,2,2,4,0,1,6,2,1,1,3,0,0,1,0,0,3,4,0
hsa-miR-6511b-3p48,10,2,2,1,2,81,8,5,4,96,1,14,6,0,0,4,5,18
hsa-miR-6511b-5p47,9,7,9,0,7,14,13,6,5,7,1,1,4,2,0,9,11,2
hsa-miR-6512-3p81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6512-5p80,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
hsa-miR-6513-3p83,7,4,3,1,0,15,6,9,1,50,0,0,1,0,0,2,3,0
hsa-miR-6513-5p82,5,2,7,0,1,9,3,1,0,15,3,3,1,1,0,4,0,7
hsa-miR-6514-3p85,0,1,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0
hsa-miR-6514-5p84,4,5,5,0,0,8,6,7,3,12,0,2,1,0,0,3,6,3
hsa-miR-6515-3p87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6515-5p86,4,3,4,0,0,0,4,1,1,2,2,5,0,2,1,0,0,2
hsa-miR-6516-3p18,1,1,0,0,0,2,1,2,1,15,0,0,0,0,0,1,0,0
hsa-miR-6516-5p17,7,2,0,1,0,4,0,3,2,28,0,0,1,0,0,1,1,0
hsa-miR-652-3p22,1170,496,1653,202,58,2528,2596,891,1009,2866,171,1143,418,10,3,1869,363,943
hsa-miR-652-5p09,60,21,23,13,0,32,25,14,28,39,0,15,16,1,0,82,2,6
hsa-miR-6529-3p38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6529-5p37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-653-3p25,2,1,0,1,0,6,0,0,0,16,0,2,0,0,0,0,0,0
hsa-miR-653-5p28,30,26,9,7,1,39,18,30,13,151,2,24,21,1,0,19,1,12
hsa-miR-654-3p14,180,132,117,72,12,2162,365,257,220,2541,12,113,122,2,17,96,148,26
hsa-miR-654-5p30,48,30,10,1,6,31,42,25,19,27,3,7,28,0,1,13,28,6
hsa-miR-655-3p31,6,2,5,2,0,11,2,1,5,26,0,4,8,0,0,4,0,0
hsa-miR-655-5p26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-656-3p32,5,4,5,1,0,15,2,3,2,49,1,2,3,0,0,1,0,0
hsa-miR-656-5p27,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0
hsa-miR-65735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-65836,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-659-3p37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-659-5p10,9,9,8,1,2,49,36,10,9,73,0,9,10,0,0,11,13,3
hsa-miR-660-3p11,2,2,2,2,0,19,3,1,4,23,0,2,1,0,0,3,2,0
hsa-miR-660-5p38,893,947,1462,297,15,1024,2340,1587,1206,5493,116,1370,1112,2,14,1562,194,133
hsa-miR-66124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-66225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-663a26,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,11
hsa-miR-663b67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-664a-3p49,47,40,104,75,6,1504,126,60,84,918,1,49,63,1,2,27,47,13
hsa-miR-664a-5p48,11,5,8,11,7,135,34,20,6,137,3,4,7,3,1,12,15,4
hsa-miR-664b-3p72,9,1,5,3,0,103,9,8,4,78,1,4,3,1,0,5,8,0
hsa-miR-664b-5p71,0,1,1,0,0,8,0,2,1,3,5,1,0,0,0,0,2,0
hsa-miR-66552,0,3,4,1,0,6,1,1,1,9,2,2,2,0,0,4,0,18
hsa-miR-668-3p81,3,0,0,1,0,8,1,1,1,3,0,0,1,0,0,1,1,1
hsa-miR-668-5p36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-670-3p40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-670-5p57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-671-3p19,101,46,43,6,62,182,104,109,49,221,0,14,19,0,0,71,95,46
hsa-miR-671-5p80,5,2,2,2,0,23,5,2,6,39,4,5,2,13,26,3,0,35
hsa-miR-6715a-3p41,2,2,0,0,1,0,4,0,5,3,0,1,1,0,0,0,0,1
hsa-miR-6715b-3p43,0,0,0,0,0,1,1,1,0,0,0,4,0,0,0,0,0,0
hsa-miR-6715b-5p42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6716-3p45,8,2,4,10,9,55,9,9,10,61,1,31,4,0,0,8,6,54
hsa-miR-6716-5p44,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-6717-5p46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6718-5p49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hsa-miR-6719-3p50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6720-3p51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-6720-5p45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-6721-5p52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6722-3p54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6722-5p53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6724-5p56,0,0,0,0,0,2,4,2,2,0,2,6,1,1,0,0,1,2
hsa-miR-6726-3p54,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,1
hsa-miR-6726-5p53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
hsa-miR-6727-3p56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
hsa-miR-6727-5p55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6728-3p58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6728-5p57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6729-3p60,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0
hsa-miR-6729-5p59,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
hsa-miR-6730-3p62,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,5
hsa-miR-6730-5p61,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0
hsa-miR-6731-3p64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6731-5p63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6732-3p66,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0
hsa-miR-6732-5p65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6733-3p68,3,0,1,0,0,0,4,0,1,7,0,1,0,0,0,0,0,0
hsa-miR-6733-5p67,0,1,0,0,0,2,1,0,1,3,1,1,0,0,0,2,0,0
hsa-miR-6734-3p70,0,0,0,0,0,5,0,0,0,2,0,2,1,0,0,1,2,1
hsa-miR-6734-5p69,0,1,0,0,0,2,0,2,0,9,0,0,0,0,1,2,3,2
hsa-miR-6735-3p72,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,5
hsa-miR-6735-5p71,1,0,0,0,0,1,1,0,0,7,0,0,1,0,0,0,0,0
hsa-miR-6736-3p74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6736-5p73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6737-3p76,0,0,0,1,0,5,2,0,0,3,0,1,0,0,0,0,0,1
hsa-miR-6737-5p75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6738-3p78,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
hsa-miR-6738-5p77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6739-3p80,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-6739-5p79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6740-3p82,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
hsa-miR-6740-5p81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6741-3p84,1,0,2,0,0,7,0,0,0,13,0,0,0,0,0,0,1,0
hsa-miR-6741-5p83,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
hsa-miR-6742-3p86,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-6742-5p85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6743-3p88,0,0,1,0,0,4,0,0,1,3,0,1,0,0,0,0,0,1
hsa-miR-6743-5p87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6744-3p90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6744-5p89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-674591,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
hsa-miR-6746-3p93,5,3,0,0,0,2,1,0,1,1,1,0,1,0,0,1,1,0
hsa-miR-6746-5p92,2,0,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
hsa-miR-6747-3p95,0,0,0,0,0,3,1,0,0,8,0,2,1,0,0,0,1,2
hsa-miR-6747-5p94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6748-3p97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hsa-miR-6748-5p96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6749-3p99,1,1,0,0,0,1,1,1,2,7,0,0,0,0,0,1,0,0
hsa-miR-6749-5p98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-675-3p90,4,2,8,4,1,127,12,5,13,150,2,12,8,0,0,17,9,2
hsa-miR-675-5p84,3,2,0,0,0,13,2,2,5,21,1,8,2,0,0,5,2,1
hsa-miR-6750-3p01,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1
hsa-miR-6750-5p00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-6751-3p03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6751-5p02,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
hsa-miR-6752-3p05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-6752-5p04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6753-3p07,1,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,0,0
hsa-miR-6753-5p06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6754-3p09,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
hsa-miR-6754-5p08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6755-3p11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6755-5p10,1,6,0,0,0,0,1,2,1,4,0,0,1,0,0,0,0,0
hsa-miR-6756-3p13,4,2,1,0,1,25,0,2,0,29,0,1,2,0,0,0,0,10
hsa-miR-6756-5p12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6757-3p15,0,0,0,0,0,4,2,0,0,2,0,0,1,0,0,0,0,0
hsa-miR-6757-5p14,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
hsa-miR-6758-3p17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6758-5p16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6759-3p19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6759-5p18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-676-3p04,11,22,7,1,2,11,30,40,17,28,3,12,6,0,0,17,9,1
hsa-miR-676-5p03,0,5,1,0,2,1,4,4,0,1,0,0,3,0,0,1,3,0
hsa-miR-6760-3p21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6760-5p20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6761-3p23,0,0,0,0,1,2,2,0,0,3,0,0,0,0,0,0,0,0
hsa-miR-6761-5p22,14,8,8,0,2,19,24,18,6,24,0,16,6,0,0,15,8,32
hsa-miR-6762-3p25,1,1,0,0,1,2,1,0,0,3,0,0,0,0,0,0,0,2
hsa-miR-6762-5p24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6763-3p27,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-6763-5p26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6764-3p29,1,0,0,0,0,4,1,0,0,1,0,1,1,0,0,1,0,0
hsa-miR-6764-5p28,0,0,1,0,0,4,6,3,2,3,0,0,1,0,0,1,1,0
hsa-miR-6765-3p31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6765-5p30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6766-3p33,0,0,0,0,0,3,2,0,0,3,0,1,0,0,0,0,0,0
hsa-miR-6766-5p32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6767-3p35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6767-5p34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-6768-3p37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6768-5p36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6769a-3p39,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
hsa-miR-6769a-5p38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6769b-3p21,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0
hsa-miR-6769b-5p20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6770-3p41,5,0,1,1,2,10,5,5,3,11,1,3,0,1,2,2,0,5
hsa-miR-6770-5p40,0,0,0,1,0,3,1,0,0,2,0,0,1,0,0,0,0,0
hsa-miR-6771-3p43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6771-5p42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6772-3p45,1,0,0,0,0,2,0,1,0,3,1,0,0,0,0,0,2,4
hsa-miR-6772-5p44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6773-3p47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6773-5p46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6774-3p49,1,1,1,1,0,7,1,6,2,7,0,1,5,0,0,1,0,0
hsa-miR-6774-5p48,0,1,0,0,1,0,2,2,2,1,0,0,1,0,0,2,0,0
hsa-miR-6775-3p51,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
hsa-miR-6775-5p50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6776-3p53,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6776-5p52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6777-3p55,3,0,1,0,0,0,0,0,1,8,0,0,1,0,0,0,0,0
hsa-miR-6777-5p54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hsa-miR-6778-3p57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6778-5p56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6779-3p59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6779-5p58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hsa-miR-6780a-3p61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6780a-5p60,1,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,1,0
hsa-miR-6780b-3p73,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
hsa-miR-6780b-5p72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hsa-miR-6781-3p63,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0
hsa-miR-6781-5p62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6782-3p65,0,0,1,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0
hsa-miR-6782-5p64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6783-3p67,1,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0
hsa-miR-6783-5p66,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
hsa-miR-6784-3p69,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
hsa-miR-6784-5p68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6785-3p71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6785-5p70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6786-3p73,0,1,0,0,0,4,0,1,0,2,0,1,0,0,0,1,0,0
hsa-miR-6786-5p72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6787-3p75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6787-5p74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6788-3p77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
hsa-miR-6788-5p76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hsa-miR-6789-3p79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6789-5p78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6790-3p81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6790-5p80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6791-3p83,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
hsa-miR-6791-5p82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6792-3p85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6792-5p84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6793-3p87,0,0,0,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0
hsa-miR-6793-5p86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
